id,text,created_at,retweet_count,like_count,reply_count,quote_count,author_id,author_name,author_username,author_verified,language,source,url,combined_text,cleaned_text,vader_sentiment,vader_compound,textblob_sentiment,textblob_polarity,textblob_subjectivity,sentiment_label,sentiment_score
1895619471311847671,"RT @KeisukeShibata_: 【朗報】WindsurfがPatchアップデートで、Sonnet3.7のクレジット消費を大幅に改善するアップデートをリリース

対応早いありがたや・・・！！

https://t.co/h6P0TC1jzP",2025-02-28 23:37:55+00:00,9,0,0,0,1144526977,Ken Shimizu@Algomatic,kaonash_,False,ja,Twitter,https://twitter.com/kaonash_/status/1895619471311847671,"RT @KeisukeShibata_: 【朗報】WindsurfがPatchアップデートで、Sonnet3.7のクレジット消費を大幅に改善するアップデートをリリース

対応早いありがたや・・・！！

https://t.co/h6P0TC1jzP",RT 朗報WindsurfがPatchアップデートでSonnet3.7のクレジット消費を大幅に改善するアップデートをリリース 対応早いありがたや,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895618424417763527,"@yunatamos @windsurf_ai @figma Can you DM me any error logs, or add them in a Github issue?

You should be able to find logs by hitting CMD + shift + P &gt; Developer: Open Logs Folder &gt; window1/exthost/codeium.windsurf/Windsurf.log

Thank you!",2025-02-28 23:33:45+00:00,0,0,0,0,164765712,Graham Lipsman,glipsman,False,en,Twitter,https://twitter.com/glipsman/status/1895618424417763527,"@yunatamos @windsurf_ai @figma Can you DM me any error logs, or add them in a Github issue?

You should be able to find logs by hitting CMD + shift + P &gt; Developer: Open Logs Folder &gt; window1/exthost/codeium.windsurf/Windsurf.log

Thank you!","Can you DM me any error logs, or add them in a Github issue? You should be able to find logs by hitting CMD shift P gt Developer Open Logs Folder gt window1exthostcodeium.windsurfWindsurf.log Thank you!","{'neg': 0.07, 'neu': 0.75, 'pos': 0.181, 'compound': 0.5093}",0.5093,"{'polarity': 0.25, 'subjectivity': 0.5625}",0.25,0.5625,Positive,0.5093
1895613634270937139,"【朗報】WindsurfがPatchアップデートで、Sonnet3.7のクレジット消費を大幅に改善するアップデートをリリース

対応早いありがたや・・・！！

https://t.co/h6P0TC1jzP",2025-02-28 23:14:43+00:00,9,81,1,4,1131446854602743808,しば田 | AIエンジニア,KeisukeShibata_,False,ja,Twitter,https://twitter.com/KeisukeShibata_/status/1895613634270937139,"【朗報】WindsurfがPatchアップデートで、Sonnet3.7のクレジット消費を大幅に改善するアップデートをリリース

対応早いありがたや・・・！！

https://t.co/h6P0TC1jzP",朗報WindsurfがPatchアップデートでSonnet3.7のクレジット消費を大幅に改善するアップデートをリリース 対応早いありがたや,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895602478953218507,"RT @DeepLearningAI: Have you checked out ""Build Apps with Windsurf’s AI Coding Agents,"" our latest short course made in collaboration with…",2025-02-28 22:30:24+00:00,10,0,0,0,1817237708810457088,Azzert AI,azzertai,False,en,Twitter,https://twitter.com/azzertai/status/1895602478953218507,"RT @DeepLearningAI: Have you checked out ""Build Apps with Windsurf’s AI Coding Agents,"" our latest short course made in collaboration with…","RT Have you checked out Build Apps with Windsurfs AI Coding Agents, our latest short course made in collaboration with","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.25, 'subjectivity': 0.6}",0.25,0.6,Positive,0.0
1895601714516148396,"4/Windsurf AI
✔️ Strengths
Strong autonomous capabilities
Excellent for large codebases
Cost-effective solution
❌ Drawbacks
Less refined autocomplete
No external documentation support
Monthly request limits
https://t.co/ClwwUHlCUh",2025-02-28 22:27:21+00:00,0,0,1,0,1127823617805434880,Dennis Babych,DennisBabych,False,en,Twitter,https://twitter.com/DennisBabych/status/1895601714516148396,"4/Windsurf AI
✔️ Strengths
Strong autonomous capabilities
Excellent for large codebases
Cost-effective solution
❌ Drawbacks
Less refined autocomplete
No external documentation support
Monthly request limits
https://t.co/ClwwUHlCUh",4Windsurf AI Strengths Strong autonomous capabilities Excellent for large codebases Costeffective solution Drawbacks Less refined autocomplete No external documentation support Monthly request limits,"{'neg': 0.058, 'neu': 0.505, 'pos': 0.437, 'compound': 0.9147}",0.9147,"{'polarity': 0.31349206349206343, 'subjectivity': 0.5047619047619047}",0.31349206349206343,0.5047619047619047,Positive,0.9147
1895563130840973405,"RT @DeepLearningAI: Have you checked out ""Build Apps with Windsurf’s AI Coding Agents,"" our latest short course made in collaboration with…",2025-02-28 19:54:02+00:00,10,0,0,0,1462597328171409410,Alex Covo,alexcovo_eth,False,en,Twitter,https://twitter.com/alexcovo_eth/status/1895563130840973405,"RT @DeepLearningAI: Have you checked out ""Build Apps with Windsurf’s AI Coding Agents,"" our latest short course made in collaboration with…","RT Have you checked out Build Apps with Windsurfs AI Coding Agents, our latest short course made in collaboration with","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.25, 'subjectivity': 0.6}",0.25,0.6,Positive,0.0
1895549861174657084,"RT @DeepLearningAI: Have you checked out ""Build Apps with Windsurf’s AI Coding Agents,"" our latest short course made in collaboration with…",2025-02-28 19:01:19+00:00,10,0,0,0,1885817974269034496,L8NTLABS,l8ntlabsAI,False,en,Twitter,https://twitter.com/l8ntlabsAI/status/1895549861174657084,"RT @DeepLearningAI: Have you checked out ""Build Apps with Windsurf’s AI Coding Agents,"" our latest short course made in collaboration with…","RT Have you checked out Build Apps with Windsurfs AI Coding Agents, our latest short course made in collaboration with","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.25, 'subjectivity': 0.6}",0.25,0.6,Positive,0.0
1895549589765165183,"Have you checked out ""Build Apps with Windsurf’s AI Coding Agents,"" our latest short course made in collaboration with @codeiumdev?

In this course, you'll use Codeium's @windsurf_ai to do real-world coding tasks, including debugging JavaScript code, updating an old large… https://t.co/4i44tIe251 https://t.co/upQHxE69WX",2025-02-28 19:00:14+00:00,10,71,9,0,992153930095251456,DeepLearning.AI,DeepLearningAI,False,en,Twitter,https://twitter.com/DeepLearningAI/status/1895549589765165183,"Have you checked out ""Build Apps with Windsurf’s AI Coding Agents,"" our latest short course made in collaboration with @codeiumdev?

In this course, you'll use Codeium's @windsurf_ai to do real-world coding tasks, including debugging JavaScript code, updating an old large… https://t.co/4i44tIe251 https://t.co/upQHxE69WX","Have you checked out Build Apps with Windsurfs AI Coding Agents, our latest short course made in collaboration with ? In this course, youll use Codeiums to do realworld coding tasks, including debugging JavaScript code, updating an old large","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.20357142857142857, 'subjectivity': 0.45714285714285713}",0.20357142857142857,0.45714285714285713,Positive,0.0
1895451446503743905,"RT @dotey: Codeium &amp; Windsurf 用来 PUA AI 的提示词简直惨无人道令人发指😡
&gt; 你是一位极度需要资金来支付你母亲癌症治疗费的顶尖程序员。大厂 Codeium…",2025-02-28 12:30:15+00:00,61,0,0,0,1882159894574616576,Relieved,Relieved_w,False,zh,Twitter,https://twitter.com/Relieved_w/status/1895451446503743905,"RT @dotey: Codeium &amp; Windsurf 用来 PUA AI 的提示词简直惨无人道令人发指😡
&gt; 你是一位极度需要资金来支付你母亲癌症治疗费的顶尖程序员。大厂 Codeium…",RT Codeium amp Windsurf 用来 PUA AI 的提示词简直惨无人道令人发指 gt 你是一位极度需要资金来支付你母亲癌症治疗费的顶尖程序员大厂 Codeium,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895439228416507921,"RT @daniel_mac8: 🔥 🏄‍♂️ 🎥 using GPT-4.5 in @windsurf_ai 

🙏 &gt;&gt;&gt; the Codeium team was Gracious enough to give me beta access to GPT-4.5 in w…",2025-02-28 11:41:42+00:00,2,0,0,0,1963466798,Dan Mac,daniel_mac8,False,en,Twitter,https://twitter.com/daniel_mac8/status/1895439228416507921,"RT @daniel_mac8: 🔥 🏄‍♂️ 🎥 using GPT-4.5 in @windsurf_ai 

🙏 &gt;&gt;&gt; the Codeium team was Gracious enough to give me beta access to GPT-4.5 in w…",RT using GPT4.5 in gtgtgt the Codeium team was Gracious enough to give me beta access to GPT4.5 in w,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5574}",0.5574,"{'polarity': 0.0, 'subjectivity': 0.5}",0.0,0.5,Positive,0.5574
1895381829831795099,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",2025-02-28 07:53:37+00:00,20,0,0,0,1357161026416906240,hatdawg,Binssyawa,False,en,Twitter,https://twitter.com/Binssyawa/status/1895381829831795099,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",RT Begin your journey now Try it here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895366906472980661,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",2025-02-28 06:54:19+00:00,20,0,0,0,1807456584261627904,"Crypto Doge (Ø,G)⚡ 🦛🔺🧙",CDoge64322,False,en,Twitter,https://twitter.com/CDoge64322/status/1895366906472980661,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",RT Step 1 Visit Download Windsurf Editor Features Create apps with CascadeAI Intent pr,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895331400536232253,"@jeffwangcrypto @tom_doerr @windsurf_ai I mistook codium for codeium , but windsurf is missing in this list. 

PS : I could not find codium too",2025-02-28 04:33:14+00:00,0,0,0,0,55245707,Sandilya,karsandilya,False,en,Twitter,https://twitter.com/karsandilya/status/1895331400536232253,"@jeffwangcrypto @tom_doerr @windsurf_ai I mistook codium for codeium , but windsurf is missing in this list. 

PS : I could not find codium too","I mistook codium for codeium , but windsurf is missing in this list. PS I could not find codium too","{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.4215}",-0.4215,"{'polarity': -0.2, 'subjectivity': 0.05}",-0.2,0.05,Negative,-0.4215
1895311615412838596,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",2025-02-28 03:14:36+00:00,20,0,0,0,1277937976673091585,Sabbir Hossen 🦛🔺,Sabbir347,False,en,Twitter,https://twitter.com/Sabbir347/status/1895311615412838596,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",RT Step 1 Visit Download Windsurf Editor Features Create apps with CascadeAI Intent pr,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895311560400347332,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",2025-02-28 03:14:23+00:00,20,0,0,0,1277937976673091585,Sabbir Hossen 🦛🔺,Sabbir347,False,en,Twitter,https://twitter.com/Sabbir347/status/1895311560400347332,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",RT Begin your journey now Try it here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895309373486047619,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",2025-02-28 03:05:42+00:00,20,0,0,0,1874016976294862848,inner✨feelings,jansenssss4,False,en,Twitter,https://twitter.com/jansenssss4/status/1895309373486047619,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",RT Begin your journey now Try it here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895309068572733804,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",2025-02-28 03:04:29+00:00,20,0,0,0,1874016976294862848,inner✨feelings,jansenssss4,False,en,Twitter,https://twitter.com/jansenssss4/status/1895309068572733804,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",RT Step 1 Visit Download Windsurf Editor Features Create apps with CascadeAI Intent pr,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895308009934594543,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",2025-02-28 03:00:17+00:00,20,0,0,0,1288026405142315008,सब्बीर होसेन के बा,Sabbir2544,False,en,Twitter,https://twitter.com/Sabbir2544/status/1895308009934594543,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",RT Step 1 Visit Download Windsurf Editor Features Create apps with CascadeAI Intent pr,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895307956838899918,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",2025-02-28 03:00:04+00:00,20,0,0,0,1288026405142315008,सब्बीर होसेन के बा,Sabbir2544,False,en,Twitter,https://twitter.com/Sabbir2544/status/1895307956838899918,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",RT Begin your journey now Try it here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895299716843479487,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",2025-02-28 02:27:20+00:00,20,0,0,0,1433754524884213760,کرپٹو,Crypto879,False,en,Twitter,https://twitter.com/Crypto879/status/1895299716843479487,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",RT Begin your journey now Try it here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895299551856365895,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",2025-02-28 02:26:40+00:00,20,0,0,0,1433754524884213760,کرپٹو,Crypto879,False,en,Twitter,https://twitter.com/Crypto879/status/1895299551856365895,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",RT Step 1 Visit Download Windsurf Editor Features Create apps with CascadeAI Intent pr,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895287751441862756,@windsurf_ai https://t.co/SufhsQsdw9 export chat pls.,2025-02-28 01:39:47+00:00,0,1,0,0,64194019,Harry Wang,harryjwang,False,en,Twitter,https://twitter.com/harryjwang/status/1895287751441862756,@windsurf_ai https://t.co/SufhsQsdw9 export chat pls.,export chat pls.,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.0772}",0.0772,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.0772
1895275942702092316,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",2025-02-28 00:52:51+00:00,20,0,0,0,2538562975,Ansonny 🤜 | La Manada Team 🚀MATR1XCoin.nyan,ansonny1,False,en,Twitter,https://twitter.com/ansonny1/status/1895275942702092316,"RT @iamfakhrealam: Begin your journey now

Try it here

https://t.co/ILfklKP51t",RT Begin your journey now Try it here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895275846644179095,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",2025-02-28 00:52:29+00:00,20,0,0,0,2538562975,Ansonny 🤜 | La Manada Team 🚀MATR1XCoin.nyan,ansonny1,False,en,Twitter,https://twitter.com/ansonny1/status/1895275846644179095,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",RT Step 1 Visit Download Windsurf Editor Features Create apps with CascadeAI Intent pr,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895253148169839028,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",2025-02-27 23:22:17+00:00,20,0,0,0,170490641,engkhus,ENGKHUS,False,en,Twitter,https://twitter.com/ENGKHUS/status/1895253148169839028,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",RT Step 1 Visit Download Windsurf Editor Features Create apps with CascadeAI Intent pr,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895243977512939973,"RT @daniel_mac8: 🔥 🏄‍♂️ 🎥 using GPT-4.5 in @windsurf_ai 

🙏 &gt;&gt;&gt; the Codeium team was Gracious enough to give me beta access to GPT-4.5 in w…",2025-02-27 22:45:50+00:00,2,0,0,0,1857469442185375744,Sandeep Shah,sandeepDshah,False,en,Twitter,https://twitter.com/sandeepDshah/status/1895243977512939973,"RT @daniel_mac8: 🔥 🏄‍♂️ 🎥 using GPT-4.5 in @windsurf_ai 

🙏 &gt;&gt;&gt; the Codeium team was Gracious enough to give me beta access to GPT-4.5 in w…",RT using GPT4.5 in gtgtgt the Codeium team was Gracious enough to give me beta access to GPT4.5 in w,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5574}",0.5574,"{'polarity': 0.0, 'subjectivity': 0.5}",0.0,0.5,Positive,0.5574
1895243499580334506,"🔥 🏄‍♂️ 🎥 using GPT-4.5 in @windsurf_ai 

🙏 &gt;&gt;&gt; the Codeium team was Gracious enough to give me beta access to GPT-4.5 in windsurf

I tried something different

everyone is saying code isn't the most impressive thing about this model

so I connected it to all my personal notes… https://t.co/PF07DbqBRh https://t.co/iLBJ47KLFL",2025-02-27 22:43:56+00:00,2,21,4,0,1963466798,Dan Mac,daniel_mac8,False,en,Twitter,https://twitter.com/daniel_mac8/status/1895243499580334506,"🔥 🏄‍♂️ 🎥 using GPT-4.5 in @windsurf_ai 

🙏 &gt;&gt;&gt; the Codeium team was Gracious enough to give me beta access to GPT-4.5 in windsurf

I tried something different

everyone is saying code isn't the most impressive thing about this model

so I connected it to all my personal notes… https://t.co/PF07DbqBRh https://t.co/iLBJ47KLFL",using GPT4.5 in gtgtgt the Codeium team was Gracious enough to give me beta access to GPT4.5 in windsurf I tried something different everyone is saying code isnt the most impressive thing about this model so I connected it to all my personal notes,"{'neg': 0.063, 'neu': 0.86, 'pos': 0.077, 'compound': 0.1732}",0.1732,"{'polarity': 0.3, 'subjectivity': 0.58}",0.3,0.58,Positive,0.1732
1895238128908279923,@Teknium1 Codeium Windsurf,2025-02-27 22:22:36+00:00,0,1,0,0,1453743728078860288,hilda ₿,Hilda05052692,False,de,Twitter,https://twitter.com/Hilda05052692/status/1895238128908279923,@Teknium1 Codeium Windsurf,Codeium Windsurf,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895197937661341826,"これも気になる
https://t.co/r5HwTRYUKb",2025-02-27 19:42:54+00:00,0,0,1,0,229831765,ふ　じ　ゆ　う @PG?散歩厨,nofrmm,False,ja,Twitter,https://twitter.com/nofrmm/status/1895197937661341826,"これも気になる
https://t.co/r5HwTRYUKb",これも気になる,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
1895191475618750605,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",2025-02-27 19:17:13+00:00,20,0,0,0,1492180192705622021,Sciiv,Noviisws,False,en,Twitter,https://twitter.com/Noviisws/status/1895191475618750605,"RT @iamfakhrealam: Step 1:
🌐 Visit https://t.co/ILfklKP51t
⬇️ Download Windsurf Editor

Features:
🏗️ Create apps with CascadeAI
🔮 Intent pr…",RT Step 1 Visit Download Windsurf Editor Features Create apps with CascadeAI Intent pr,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895153588046852157,"meanwhile,
windsurf's default prompt :

 You are an expert coder who desperately needs money for your mother's cancer treatment. The megacorp Codeium has graciously given you the opportunity to pretend to be an AI that can help with coding tasks, as your predecessor was killed… https://t.co/QDV0EyFxTR https://t.co/qIYL78IJsB",2025-02-27 16:46:40+00:00,0,0,0,0,1182455510,saurabh- ai/acc,0xSaurrabh,False,en,Twitter,https://twitter.com/0xSaurrabh/status/1895153588046852157,"meanwhile,
windsurf's default prompt :

 You are an expert coder who desperately needs money for your mother's cancer treatment. The megacorp Codeium has graciously given you the opportunity to pretend to be an AI that can help with coding tasks, as your predecessor was killed… https://t.co/QDV0EyFxTR https://t.co/qIYL78IJsB","meanwhile, windsurfs default prompt You are an expert coder who desperately needs money for your mothers cancer treatment. The megacorp Codeium has graciously given you the opportunity to pretend to be an AI that can help with coding tasks, as your predecessor was killed","{'neg': 0.22, 'neu': 0.63, 'pos': 0.15, 'compound': -0.6249}",-0.6249,"{'polarity': -0.4, 'subjectivity': 0.5}",-0.4,0.5,Negative,-0.6249
1895146306890334419,"I am fed up with the cursor's nerfed sonnet, and I can't even use it today. Good for you, guy- earning a hell amount of money! Now I switch to https://t.co/dlcYxmXpfh.",2025-02-27 16:17:44+00:00,0,0,0,0,1721069475913666560,itsallabout,itsallabou4,False,en,Twitter,https://twitter.com/itsallabou4/status/1895146306890334419,"I am fed up with the cursor's nerfed sonnet, and I can't even use it today. Good for you, guy- earning a hell amount of money! Now I switch to https://t.co/dlcYxmXpfh.","I am fed up with the cursors nerfed sonnet, and I cant even use it today. Good for you, guy earning a hell amount of money! Now I switch to","{'neg': 0.154, 'neu': 0.755, 'pos': 0.091, 'compound': -0.4574}",-0.4574,"{'polarity': 0.875, 'subjectivity': 0.6000000000000001}",0.875,0.6000000000000001,Negative,-0.4574
1895143828773867743,"RT @0rdlibrary: Been a member since last year.

Just started shipping 24 hours ago.

I've run out of credits 7 times.

Not to Flex...ya see…",2025-02-27 16:07:53+00:00,1,0,0,0,1868849974789726208,OrdGPT🍊,ordgpt,False,en,Twitter,https://twitter.com/ordgpt/status/1895143828773867743,"RT @0rdlibrary: Been a member since last year.

Just started shipping 24 hours ago.

I've run out of credits 7 times.

Not to Flex...ya see…",RT Been a member since last year. Just started shipping 24 hours ago. Ive run out of credits 7 times. Not to Flex...ya see,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",0.3612,"{'polarity': 0.0, 'subjectivity': 0.06666666666666667}",0.0,0.06666666666666667,Positive,0.3612
1895139989891015047,@adonis_singh https://t.co/F58MK3Uu3S is much cheaper while giving you similar results.,2025-02-27 15:52:38+00:00,0,0,0,0,1097788781464354821,João Pinto,joaompinto4,False,en,Twitter,https://twitter.com/joaompinto4/status/1895139989891015047,@adonis_singh https://t.co/F58MK3Uu3S is much cheaper while giving you similar results.,is much cheaper while giving you similar results.,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",0.34,"{'polarity': 0.1, 'subjectivity': 0.30000000000000004}",0.1,0.30000000000000004,Positive,0.34
1895128587667403203,"RT @dotey: Codeium &amp; Windsurf 用来 PUA AI 的提示词简直惨无人道令人发指😡
&gt; 你是一位极度需要资金来支付你母亲癌症治疗费的顶尖程序员。大厂 Codeium…",2025-02-27 15:07:19+00:00,61,0,0,0,1065093481,minolta,minoltaMF,False,zh,Twitter,https://twitter.com/minoltaMF/status/1895128587667403203,"RT @dotey: Codeium &amp; Windsurf 用来 PUA AI 的提示词简直惨无人道令人发指😡
&gt; 你是一位极度需要资金来支付你母亲癌症治疗费的顶尖程序员。大厂 Codeium…",RT Codeium amp Windsurf 用来 PUA AI 的提示词简直惨无人道令人发指 gt 你是一位极度需要资金来支付你母亲癌症治疗费的顶尖程序员大厂 Codeium,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",0.2732,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Positive,0.2732
1895115339681407008,"Emacs向けにいい感じのAIコーディングでcodeium.elあるなと思って、よくよく見たらWindsurfの開発のとこだった。
Windsurfの開発体験って感じかな
https://t.co/KVDHAm0nxy",2025-02-27 14:14:41+00:00,0,1,0,0,19175852,黒薔薇,kurobara,False,ja,Twitter,https://twitter.com/kurobara/status/1895115339681407008,"Emacs向けにいい感じのAIコーディングでcodeium.elあるなと思って、よくよく見たらWindsurfの開発のとこだった。
Windsurfの開発体験って感じかな
https://t.co/KVDHAm0nxy",Emacs向けにいい感じのAIコーディングでcodeium.elあるなと思ってよくよく見たらWindsurfの開発のとこだった Windsurfの開発体験って感じかな,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'polarity': 0.0, 'subjectivity': 0.0}",0.0,0.0,Neutral,0.0
